interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_timeLoss;edge_traveltime;edge_waitingTime
600.00;700.00;EdgeMesurements;0;14.04;0;11;33;11;12;4.68;1;2.33;67.18;663.70;7.11;344.02;66.42;236.00
600.00;700.00;EdgeMesurements;11;58.16;7;12;34;10;10;19.39;26;9.61;141.72;2750.01;3.37;2072.94;140.52;1137.00
600.00;700.00;EdgeMesurements;0;93.12;5;19;35;16;16;31.04;20;15.48;211.29;4402.86;2.26;3707.03;210.04;2643.00
600.00;700.00;EdgeMesurements;8;28.57;1;13;36;17;18;9.52;18;4.70;81.89;1351.02;5.83;805.74;79.63;168.00
600.00;700.00;EdgeMesurements;8;17.13;3;22;37;17;18;5.71;7;2.80;41.46;809.75;11.53;146.82;40.45;20.00
600.00;700.00;EdgeMesurements;1;59.48;6;35;38;53;53;19.83;10;9.86;72.20;2812.20;6.62;1464.95;71.41;905.00
600.00;700.00;EdgeMesurements;3;105.96;1;17;39;10;10;35.32;19;17.62;201.64;5009.92;2.37;4141.85;200.57;2396.00
600.00;700.00;EdgeMesurements;1;14.18;0;8;4;8;8;4.73;19;2.34;79.40;670.41;6.02;392.74;78.97;282.00
600.00;700.00;EdgeMesurements;0;13.38;6;4;40;6;6;4.46;17;2.20;47.30;632.45;10.10;146.63;46.40;34.00
600.00;700.00;EdgeMesurements;2;10.93;3;4;41;5;5;3.64;5;1.81;60.59;516.99;7.89;213.12;59.93;150.00
600.00;700.00;EdgeMesurements;10;20.13;3;9;42;6;6;6.71;5;3.33;60.36;951.66;7.92;414.00;59.44;277.00
600.00;700.00;EdgeMesurements;12;40.53;7;35;43;28;28;13.51;29;6.68;45.17;1916.11;10.58;404.92;44.48;26.00
600.00;700.00;EdgeMesurements;0;35.40;3;18;44;27;27;11.80;0;5.88;83.27;1673.61;5.74;947.68;82.40;713.00
600.00;700.00;EdgeMesurements;2;12.66;2;14;45;10;10;4.22;11;2.08;47.32;598.55;10.10;139.92;46.51;36.00
600.00;700.00;EdgeMesurements;0;7.50;0;6;46;5;6;2.50;7;1.23;55.94;354.51;8.54;135.96;55.02;89.00
600.00;700.00;EdgeMesurements;9;77.65;0;26;47;30;30;25.88;30;12.86;105.15;3671.42;4.54;2457.89;104.05;944.00
600.00;700.00;EdgeMesurements;0;6.24;0;8;48;5;5;2.08;6;1.03;40.43;294.98;11.82;29.37;39.77;0.00
600.00;700.00;EdgeMesurements;0;5.13;0;5;49;2;2;1.71;2;0.85;47.50;242.60;10.06;64.07;46.83;28.00
600.00;700.00;EdgeMesurements;0;2.85;0;3;5;7;7;0.95;11;0.45;45.63;134.83;10.47;33.49;42.30;1.00
600.00;700.00;EdgeMesurements;0;35.19;0;20;50;36;36;11.73;0;5.83;94.11;1663.92;5.08;1044.99;93.12;841.00
600.00;700.00;EdgeMesurements;0;2.52;0;3;51;4;4;0.84;4;0.41;37.23;120.04;12.94;7.51;36.74;0.00
600.00;700.00;EdgeMesurements;1;29.60;3;12;52;13;13;9.87;23;4.88;83.79;1399.37;5.70;845.28;82.59;338.00
600.00;700.00;EdgeMesurements;0;30.36;8;2;53;3;3;10.12;26;5.00;110.54;1435.38;4.32;963.53;109.21;182.00
600.00;700.00;EdgeMesurements;4;16.71;1;8;54;27;27;5.57;22;2.74;51.74;789.94;9.23;240.35;50.63;62.00
600.00;700.00;EdgeMesurements;0;16.68;4;1;55;0;0;5.56;6;2.77;152.45;788.62;3.13;612.18;151.25;448.00
600.00;700.00;EdgeMesurements;0;33.57;4;19;56;28;28;11.19;8;5.56;74.36;1587.10;6.43;828.29;73.58;610.00
600.00;700.00;EdgeMesurements;2;22.29;6;9;57;9;9;7.43;12;3.68;63.38;1054.08;7.54;486.84;62.52;215.00
600.00;700.00;EdgeMesurements;5;17.09;3;13;58;40;40;5.70;17;2.79;51.92;808.05;9.20;249.45;50.48;45.00
600.00;700.00;EdgeMesurements;0;27.18;3;10;59;25;25;9.06;31;4.48;60.38;1285.28;7.91;551.31;59.50;213.00
600.00;700.00;EdgeMesurements;0;6.18;0;9;6;6;6;2.06;3;1.02;47.89;292.28;9.98;81.77;47.14;21.00
600.00;700.00;EdgeMesurements;2;59.34;3;15;60;18;18;19.78;11;9.86;158.53;2805.59;3.01;2213.49;157.12;1571.00
600.00;700.00;EdgeMesurements;7;54.77;3;18;61;22;22;18.26;15;9.07;105.63;2589.32;4.52;1725.28;104.66;1112.00
600.00;700.00;EdgeMesurements;0;25.84;4;4;62;3;3;8.61;12;4.27;143.49;1221.63;3.33;908.03;141.60;450.00
600.00;700.00;EdgeMesurements;0;7.44;5;2;63;1;1;2.48;10;1.22;42.14;351.55;11.34;57.29;40.92;0.00
600.00;700.00;EdgeMesurements;0;27.04;0;8;64;2;2;9.01;17;4.47;243.16;1278.48;1.96;1098.23;245.24;991.00
600.00;700.00;EdgeMesurements;2;11.22;0;13;65;21;21;3.74;1;1.85;47.24;530.59;10.11;131.59;46.77;63.00
600.00;700.00;EdgeMesurements;0;3.44;0;4;66;1;1;1.15;4;0.56;41.01;164.04;11.75;22.52;39.83;0.00
600.00;700.00;EdgeMesurements;0;0.88;0;1;67;0;0;0.29;1;0.14;41.84;41.84;11.52;6.19;40.92;0.00
600.00;700.00;EdgeMesurements;0;4.64;0;5;68;12;12;1.55;5;0.77;38.02;221.39;12.67;9.91;37.57;0.00
600.00;700.00;EdgeMesurements;5;5.46;0;9;69;9;10;1.82;2;0.90;36.37;258.11;13.14;9.04;36.00;0.00
600.00;700.00;EdgeMesurements;5;26.33;0;9;7;8;10;8.78;0;4.38;128.83;1244.87;3.71;918.92;127.92;760.00
600.00;700.00;EdgeMesurements;0;1.12;0;2;70;0;0;0.37;1;0.18;39.09;53.21;12.33;6.09;38.14;0.00
600.00;700.00;EdgeMesurements;0;2.28;0;4;71;2;2;0.76;1;0.38;43.21;107.78;11.06;22.48;42.76;9.00
600.00;700.00;EdgeMesurements;1;50.51;0;25;72;18;18;16.84;7;8.38;109.43;2387.99;4.37;1642.84;107.74;741.00
600.00;700.00;EdgeMesurements;0;12.79;0;6;73;5;5;4.26;4;2.12;63.29;604.53;7.55;281.41;62.50;174.00
600.00;700.00;EdgeMesurements;0;50.17;0;6;74;13;13;16.72;14;8.32;150.70;2372.00;3.17;1830.61;149.38;1281.00
600.00;700.00;EdgeMesurements;4;27.43;0;12;75;17;17;9.14;10;4.53;120.71;1296.85;3.96;914.71;118.84;704.00
600.00;700.00;EdgeMesurements;0;7.14;0;5;76;2;2;2.38;1;1.18;69.42;337.55;6.88;171.26;68.68;107.00
600.00;700.00;EdgeMesurements;0;4.62;0;7;77;7;7;1.54;3;0.76;35.72;220.12;13.49;12.54;35.30;0.00
600.00;700.00;EdgeMesurements;0;8.05;0;3;78;8;8;2.68;6;1.33;83.80;384.05;5.75;218.41;82.67;162.00
600.00;700.00;EdgeMesurements;0;1.59;0;4;79;0;0;0.53;0;0.26;38.90;75.67;12.38;7.52;38.50;0.00
600.00;700.00;EdgeMesurements;0;3.65;0;3;8;6;6;1.22;3;0.60;45.30;172.39;10.55;48.24;44.20;13.00
600.00;700.00;EdgeMesurements;2;2.06;0;3;80;1;1;0.69;0;0.34;36.07;103.23;14.00;1.84;35.74;0.00
600.00;700.00;EdgeMesurements;0;115.78;0;48;81;12;12;38.59;5;19.24;224.43;5631.49;2.19;4722.93;222.31;3684.00
600.00;700.00;EdgeMesurements;0;3.69;0;15;82;1;3;1.23;3;0.60;37.64;179.30;13.05;10.83;37.27;0.00
600.00;700.00;EdgeMesurements;0;47.63;0;49;83;10;10;15.88;3;7.88;84.13;2316.51;5.84;1337.24;83.26;939.00
600.00;700.00;EdgeMesurements;13;8.53;0;8;84;10;10;2.84;0;1.41;38.17;426.54;13.23;11.82;37.80;0.00
600.00;700.00;EdgeMesurements;0;2.31;0;0;85;2;2;0.77;8;0.38;37.03;112.51;13.27;2.05;36.68;0.00
600.00;700.00;EdgeMesurements;0;57.14;0;49;86;7;7;19.05;24;9.44;93.68;2779.27;5.25;1728.72;92.96;1053.00
600.00;700.00;EdgeMesurements;12;14.27;0;23;87;10;10;4.76;0;2.36;37.11;713.48;13.61;16.84;36.74;0.00
600.00;700.00;EdgeMesurements;0;17.22;0;22;88;17;17;5.74;23;2.84;37.34;837.57;13.16;50.34;36.96;0.00
600.00;700.00;EdgeMesurements;1;0.55;0;2;89;0;0;0.18;0;0.09;37.03;27.72;13.64;0.34;36.57;0.00
600.00;700.00;EdgeMesurements;0;1.37;0;1;9;0;0;0.46;1;0.23;38.83;65.45;12.41;7.33;37.92;0.00
600.00;700.00;EdgeMesurements;0;55.51;0;49;90;16;16;18.50;50;9.14;83.04;2699.81;5.92;1528.93;82.44;630.00
600.00;700.00;EdgeMesurements;0;2.69;0;13;91;0;1;0.90;2;0.44;36.11;131.04;13.61;6.26;35.75;0.00
600.00;700.00;EdgeMesurements;0;126.83;40;0;92;52;52;42.28;49;21.09;164.17;6341.55;3.08;4870.67;163.74;2818.00
600.00;700.00;EdgeMesurements;0;113.90;40;0;93;37;37;37.97;49;18.93;154.52;5694.87;3.27;4330.01;154.18;2554.00
600.00;700.00;EdgeMesurements;0;122.35;40;0;94;35;35;40.78;50;20.34;158.43;6117.35;3.19;4681.23;158.06;2760.00
600.00;700.00;EdgeMesurements;0;124.09;38;0;95;34;34;41.36;49;20.63;168.28;6204.62;3.00;4844.70;167.91;2835.00
700.00;800.00;EdgeMesurements;0;2.21;0;2;0;1;1;0.74;3;0.36;38.98;105.33;12.36;12.82;38.37;0.00
700.00;800.00;EdgeMesurements;0;1.09;0;3;1;1;1;0.36;2;0.17;44.96;51.97;10.72;14.59;42.44;10.00
700.00;800.00;EdgeMesurements;3;3.52;0;2;10;4;4;1.17;2;0.58;56.93;166.65;8.39;64.37;56.05;40.00
700.00;800.00;EdgeMesurements;0;4.80;0;3;11;11;11;1.60;5;0.79;45.13;228.97;10.68;44.80;44.31;8.00
700.00;800.00;EdgeMesurements;0;2.90;0;5;12;3;3;0.97;3;0.47;37.40;138.05;12.88;12.67;36.92;0.00
700.00;800.00;EdgeMesurements;0;2.40;0;7;13;0;0;0.80;2;0.39;38.96;114.23;12.37;12.66;38.09;0.00
700.00;800.00;EdgeMesurements;5;2.56;0;4;14;2;2;0.85;0;0.42;35.83;120.93;13.33;4.93;35.46;0.00
700.00;800.00;EdgeMesurements;0;0.57;0;0;15;0;0;0.19;1;0.09;38.07;26.99;12.55;2.27;37.59;0.00
700.00;800.00;EdgeMesurements;0;38.58;5;0;16;1;1;12.86;6;6.42;321.25;1824.21;1.49;1626.21;319.96;1214.00
700.00;800.00;EdgeMesurements;0;4.98;3;0;17;0;0;1.66;1;0.83;80.50;235.63;5.94;137.84;79.65;106.00
700.00;800.00;EdgeMesurements;4;14.30;3;9;18;11;11;4.77;12;2.34;42.94;676.11;11.13;126.55;41.95;9.00
700.00;800.00;EdgeMesurements;6;35.50;5;17;19;16;16;11.83;15;5.87;90.70;1678.63;5.27;1015.47;89.92;596.00
700.00;800.00;EdgeMesurements;0;3.52;0;6;2;3;3;1.17;3;0.58;35.28;168.05;13.66;7.64;34.87;0.00
700.00;800.00;EdgeMesurements;0;69.67;5;23;20;22;22;23.22;0;11.59;154.84;3294.17;3.09;2554.63;153.22;2143.00
700.00;800.00;EdgeMesurements;6;10.37;3;4;21;6;6;3.46;7;1.70;48.42;490.19;9.87;137.02;47.15;36.00
700.00;800.00;EdgeMesurements;3;12.52;4;11;22;24;25;4.17;5;2.06;43.58;592.17;10.96;115.75;42.90;16.00
700.00;800.00;EdgeMesurements;2;78.85;3;20;23;20;20;26.28;42;13.03;183.74;3728.20;2.60;3025.95;182.13;708.00
700.00;800.00;EdgeMesurements;0;37.60;4;0;24;1;1;12.53;2;6.26;519.58;1777.53;0.92;1655.15;515.46;1404.00
700.00;800.00;EdgeMesurements;1;30.49;5;12;25;11;11;10.16;2;5.06;103.37;1441.59;4.62;949.41;101.89;707.00
700.00;800.00;EdgeMesurements;0;35.91;4;4;26;11;11;11.97;9;5.97;247.84;1697.65;1.93;1459.29;247.24;1222.00
700.00;800.00;EdgeMesurements;2;29.48;3;2;27;1;1;9.83;9;4.88;207.20;1393.81;2.31;1145.28;204.27;612.00
700.00;800.00;EdgeMesurements;0;7.03;0;11;28;14;14;2.34;4;1.16;36.22;335.03;13.30;19.55;35.80;0.00
700.00;800.00;EdgeMesurements;5;3.89;0;6;29;2;2;1.30;0;0.64;34.67;183.75;13.78;3.87;34.32;0.00
700.00;800.00;EdgeMesurements;0;4.35;0;5;3;4;4;1.45;6;0.71;40.07;205.52;11.92;18.38;39.37;0.00
700.00;800.00;EdgeMesurements;0;9.45;0;11;30;3;3;3.15;11;1.55;39.09;446.74;12.22;62.15;38.39;0.00
700.00;800.00;EdgeMesurements;0;11.96;0;14;31;6;6;3.99;8;1.97;51.14;565.53;9.34;187.82;50.33;103.00
700.00;800.00;EdgeMesurements;8;157.33;0;21;32;9;9;52.44;65;26.12;300.96;7438.66;1.59;6561.35;303.86;4482.00
700.00;800.00;EdgeMesurements;0;25.84;0;23;33;28;28;8.61;32;4.23;50.74;1221.56;9.42;396.90;49.82;253.00
700.00;800.00;EdgeMesurements;4;43.46;5;25;34;34;35;14.49;10;7.19;88.13;2055.02;5.42;1240.41;87.09;812.00
700.00;800.00;EdgeMesurements;0;62.47;5;21;35;20;20;20.82;47;10.28;96.69;2953.42;4.94;1878.84;94.98;569.00
700.00;800.00;EdgeMesurements;2;67.29;1;57;36;41;41;22.43;0;11.17;73.44;3181.57;6.51;1653.87;72.68;1136.00
700.00;800.00;EdgeMesurements;9;11.65;3;3;37;9;9;3.88;6;1.92;52.21;550.97;9.15;182.40;51.24;112.00
700.00;800.00;EdgeMesurements;0;103.73;6;25;38;18;18;34.58;33;17.22;163.70;4904.40;2.92;3847.74;162.70;2341.00
700.00;800.00;EdgeMesurements;7;94.76;1;14;39;12;12;31.59;26;15.72;238.67;4480.11;2.00;3821.72;237.18;2631.00
700.00;800.00;EdgeMesurements;0;12.27;0;13;4;35;35;4.09;9;2.02;51.14;580.00;9.34;158.51;50.38;86.00
700.00;800.00;EdgeMesurements;2;31.14;6;16;40;24;24;10.38;11;5.15;77.06;1472.24;6.20;799.40;75.98;510.00
700.00;800.00;EdgeMesurements;3;27.91;3;28;41;23;23;9.30;26;4.56;44.36;1319.67;10.77;303.03;43.01;79.00
700.00;800.00;EdgeMesurements;4;12.35;3;5;42;8;8;4.12;12;2.02;59.29;583.83;8.06;233.60;57.81;126.00
700.00;800.00;EdgeMesurements;0;70.02;7;24;43;41;41;23.34;0;11.64;123.38;3310.36;3.87;2383.10;122.09;1981.00
700.00;800.00;EdgeMesurements;0;67.45;3;23;44;21;21;22.48;12;11.20;166.02;3188.86;2.88;2542.25;164.78;1821.00
700.00;800.00;EdgeMesurements;0;14.05;2;10;45;14;14;4.68;17;2.31;43.25;664.16;11.05;97.77;42.44;0.00
700.00;800.00;EdgeMesurements;0;13.22;0;15;46;63;63;4.41;16;2.17;41.07;625.03;11.63;101.64;40.37;19.00
700.00;800.00;EdgeMesurements;27;57.20;0;33;47;35;36;19.07;16;9.46;84.35;2704.48;5.66;1611.05;83.54;849.00
700.00;800.00;EdgeMesurements;0;3.65;0;5;48;2;2;1.22;2;0.60;37.98;172.42;12.58;14.73;37.46;0.00
700.00;800.00;EdgeMesurements;0;6.96;0;6;49;1;1;2.32;7;1.14;59.71;329.17;8.00;143.31;58.57;86.00
700.00;800.00;EdgeMesurements;0;13.89;0;15;5;38;38;4.63;15;2.27;41.18;656.63;11.60;90.29;40.30;8.00
700.00;800.00;EdgeMesurements;7;34.96;0;15;50;28;28;11.65;27;5.77;94.73;1652.70;5.04;1059.77;93.98;663.00
700.00;800.00;EdgeMesurements;0;10.69;0;16;51;15;15;3.56;12;1.76;36.51;509.78;13.20;36.27;36.07;0.00
700.00;800.00;EdgeMesurements;0;29.79;3;16;52;29;29;9.93;0;4.94;100.51;1408.50;4.75;930.56;99.44;740.00
700.00;800.00;EdgeMesurements;0;16.12;8;3;53;2;2;5.37;6;2.68;75.40;762.34;6.34;420.08;74.57;322.00
700.00;800.00;EdgeMesurements;0;28.52;1;35;54;31;31;9.51;16;4.70;43.19;1348.48;11.06;249.93;42.57;40.00
700.00;800.00;EdgeMesurements;0;15.25;4;0;55;1;1;5.08;0;2.54;228.03;721.00;2.10;616.80;225.64;548.00
700.00;800.00;EdgeMesurements;1;31.61;4;17;56;23;23;10.54;41;5.15;62.57;1494.44;7.64;653.65;60.32;177.00
700.00;800.00;EdgeMesurements;1;22.83;6;5;57;9;9;7.61;16;3.75;99.59;1079.54;4.80;683.96;97.06;435.00
700.00;800.00;EdgeMesurements;5;25.72;3;9;58;13;13;8.57;7;4.26;119.82;1216.01;3.99;851.34;118.91;696.00
700.00;800.00;EdgeMesurements;0;28.23;3;34;59;21;21;9.41;23;4.64;49.20;1334.84;9.71;408.85;48.45;156.00
700.00;800.00;EdgeMesurements;0;4.64;0;3;6;2;2;1.55;6;0.76;39.73;219.35;12.03;18.74;38.70;0.00
700.00;800.00;EdgeMesurements;0;47.40;3;9;60;5;5;15.80;25;7.84;141.02;2240.95;3.39;1662.61;139.61;299.00
700.00;800.00;EdgeMesurements;10;46.77;3;24;61;39;39;15.59;10;7.75;86.66;2211.35;5.51;1313.01;85.89;923.00
700.00;800.00;EdgeMesurements;0;21.39;4;4;62;3;3;7.13;2;3.56;243.09;1011.17;1.97;861.64;241.32;825.00
700.00;800.00;EdgeMesurements;0;7.60;5;3;63;3;3;2.53;9;1.25;43.98;359.51;10.87;73.33;42.94;18.00
700.00;800.00;EdgeMesurements;0;7.23;0;5;64;10;10;2.41;6;1.19;45.69;341.94;10.46;87.49;44.46;25.00
700.00;800.00;EdgeMesurements;0;28.27;0;5;65;8;8;9.42;1;4.71;219.82;1336.47;2.17;1122.97;217.52;1031.00
700.00;800.00;EdgeMesurements;0;2.73;0;3;66;1;1;0.91;3;0.44;43.32;129.96;11.12;14.00;42.12;0.00
700.00;800.00;EdgeMesurements;0;1.51;0;4;67;0;0;0.50;1;0.24;38.39;72.21;12.55;11.50;37.77;0.00
700.00;800.00;EdgeMesurements;0;6.49;0;12;68;11;11;2.16;4;1.07;34.89;309.25;13.81;18.31;34.50;0.00
700.00;800.00;EdgeMesurements;1;7.70;0;9;69;12;12;2.57;6;1.27;45.00;364.20;10.62;77.83;44.37;40.00
700.00;800.00;EdgeMesurements;4;54.50;0;29;7;44;44;18.17;12;9.04;130.02;2576.59;3.67;1884.05;128.78;1345.00
700.00;800.00;EdgeMesurements;0;3.03;0;3;70;4;4;1.01;4;0.50;39.76;144.66;12.12;20.28;38.57;0.00
700.00;800.00;EdgeMesurements;0;13.28;0;6;71;5;5;4.43;0;2.21;97.94;628.09;4.88;406.05;96.91;335.00
700.00;800.00;EdgeMesurements;0;88.35;0;22;72;16;16;29.45;12;14.68;160.18;4177.04;2.98;3278.68;158.83;2243.00
700.00;800.00;EdgeMesurements;0;19.09;0;13;73;10;10;6.36;14;3.15;77.41;902.55;6.17;487.68;76.40;377.00
700.00;800.00;EdgeMesurements;0;21.29;0;24;74;67;67;7.10;32;3.48;48.80;1006.36;9.79;298.87;47.95;138.00
700.00;800.00;EdgeMesurements;5;15.84;0;18;75;15;15;5.28;16;2.59;42.59;748.96;11.22;144.87;41.47;25.00
700.00;800.00;EdgeMesurements;0;9.77;0;11;76;4;4;3.26;15;1.60;42.12;461.74;11.34;87.94;41.26;31.00
700.00;800.00;EdgeMesurements;0;9.97;0;15;77;20;20;3.32;16;1.64;38.00;475.35;12.68;35.76;37.51;0.00
700.00;800.00;EdgeMesurements;0;10.61;0;16;78;15;15;3.54;12;1.74;37.45;506.03;12.86;40.06;36.71;0.00
700.00;800.00;EdgeMesurements;0;3.98;0;3;79;2;2;1.33;4;0.65;45.42;189.72;10.61;36.11;44.61;8.00
700.00;800.00;EdgeMesurements;0;8.10;0;7;8;8;8;2.70;3;1.33;55.63;382.80;8.59;134.49;54.75;76.00
700.00;800.00;EdgeMesurements;14;10.10;0;13;80;8;8;3.37;0;1.67;38.50;504.92;13.12;20.98;38.13;0.00
700.00;800.00;EdgeMesurements;0;148.40;0;7;81;8;8;49.47;38;24.67;330.24;7218.30;1.49;6406.89;331.38;4029.00
700.00;800.00;EdgeMesurements;0;9.10;0;1;82;5;5;3.03;13;1.51;39.51;442.75;12.44;41.84;39.12;0.00
700.00;800.00;EdgeMesurements;0;96.55;0;7;83;8;8;32.18;35;16.03;191.74;4695.99;2.56;3813.19;191.29;1445.00
700.00;800.00;EdgeMesurements;0;1.35;0;8;84;1;1;0.45;0;0.22;35.41;67.52;14.26;2.38;35.06;0.00
700.00;800.00;EdgeMesurements;0;7.59;0;10;85;5;5;2.53;8;1.25;37.18;369.08;13.22;24.70;36.82;0.00
700.00;800.00;EdgeMesurements;0;62.71;0;8;86;18;18;20.90;31;10.40;108.74;3050.40;4.52;2037.30;107.98;828.00
700.00;800.00;EdgeMesurements;19;8.93;0;8;87;7;7;2.98;0;1.47;38.11;446.49;13.25;12.31;37.75;0.00
700.00;800.00;EdgeMesurements;0;3.36;0;10;88;3;3;1.12;8;0.55;37.09;163.32;13.25;6.69;36.73;0.00
700.00;800.00;EdgeMesurements;24;20.33;0;35;89;13;13;6.78;0;3.35;36.98;1016.43;13.66;36.91;36.63;0.00
700.00;800.00;EdgeMesurements;0;3.43;0;4;9;1;1;1.14;5;0.56;40.53;163.32;11.89;17.08;39.35;0.00
700.00;800.00;EdgeMesurements;0;58.01;0;6;90;10;10;19.34;36;9.61;105.70;2821.67;4.65;1880.54;105.02;1152.00
700.00;800.00;EdgeMesurements;0;26.69;0;32;91;21;21;8.90;35;4.40;37.56;1298.11;13.08;99.91;37.19;0.00
700.00;800.00;EdgeMesurements;0;125.95;39;0;92;48;48;41.98;6;20.98;190.73;6297.35;2.65;5063.52;189.06;3986.00
700.00;800.00;EdgeMesurements;0;111.65;37;0;93;47;47;37.22;7;18.60;168.90;5582.40;2.99;4381.66;167.38;3548.00
700.00;800.00;EdgeMesurements;0;118.24;39;0;94;36;36;39.41;7;19.70;176.94;5912.07;2.85;4656.98;175.41;3692.00
700.00;800.00;EdgeMesurements;0;120.05;41;0;95;43;43;40.02;6;20.00;184.45;6002.29;2.74;4790.03;182.79;3790.00
800.00;900.00;EdgeMesurements;0;8.13;0;7;0;3;3;2.71;6;1.33;54.92;387.42;8.77;140.48;53.95;51.00
800.00;900.00;EdgeMesurements;0;4.31;0;3;1;8;8;1.44;6;0.70;42.21;205.52;11.41;37.01;40.92;4.00
800.00;900.00;EdgeMesurements;7;5.19;0;7;10;0;1;1.73;1;0.85;34.92;245.21;13.68;10.57;34.50;0.00
800.00;900.00;EdgeMesurements;0;8.26;0;10;11;14;14;2.75;11;1.35;38.36;394.01;12.56;44.56;37.54;8.00
800.00;900.00;EdgeMesurements;0;3.27;0;4;12;0;0;1.09;2;0.54;39.50;155.83;12.20;17.27;39.09;0.00
800.00;900.00;EdgeMesurements;0;5.18;0;2;13;2;2;1.73;7;0.85;40.68;246.86;11.84;35.16;39.51;0.00
800.00;900.00;EdgeMesurements;9;12.60;0;15;14;11;12;4.20;4;2.07;37.15;595.58;12.86;49.57;36.73;9.00
800.00;900.00;EdgeMesurements;0;39.64;5;3;16;2;2;13.21;12;6.58;209.47;1874.06;2.28;1567.75;208.59;931.00
800.00;900.00;EdgeMesurements;0;8.47;3;0;17;0;0;2.82;2;1.41;137.58;400.57;3.47;301.86;136.32;245.00
800.00;900.00;EdgeMesurements;3;16.77;3;13;18;20;20;5.59;11;2.75;50.61;792.75;9.44;242.88;49.60;122.00
800.00;900.00;EdgeMesurements;0;56.98;5;22;19;36;36;18.99;13;9.44;101.10;2693.96;4.73;1758.22;99.45;933.00
800.00;900.00;EdgeMesurements;0;1.04;0;0;2;1;1;0.35;3;0.17;39.91;49.36;12.07;4.40;39.34;0.00
800.00;900.00;EdgeMesurements;0;109.31;5;12;20;18;18;36.44;21;18.18;250.19;5168.02;1.91;4453.54;249.13;2763.00
800.00;900.00;EdgeMesurements;1;21.73;4;9;21;17;17;7.24;0;3.61;90.24;1027.51;5.29;626.10;89.35;522.00
